DateTime,TemperatureC,Group
12/24/2021 4:59,-13.1,5_1_2_U
12/24/2021 5:29,-13.1,5_1_2_U
12/24/2021 5:59,-13.1,5_1_2_U
12/24/2021 6:29,-12.6,5_1_2_U
12/24/2021 6:59,-12.1,5_1_2_U
12/24/2021 7:29,-11,5_1_2_U
12/24/2021 7:59,-10,5_1_2_U
12/24/2021 8:29,-8.5,5_1_2_U
12/24/2021 8:59,-7.5,5_1_2_U
12/24/2021 9:29,-7,5_1_2_U
12/24/2021 9:59,-6.5,5_1_2_U
12/24/2021 10:29,-5.5,5_1_2_U
12/24/2021 10:59,-4.5,5_1_2_U
12/24/2021 11:29,-3.5,5_1_2_U
12/24/2021 11:59,0.1,5_1_2_U
12/24/2021 12:29,-1.5,5_1_2_U
12/24/2021 12:59,-1.5,5_1_2_U
12/24/2021 13:29,-2.5,5_1_2_U
12/24/2021 13:59,-2.5,5_1_2_U
12/24/2021 14:29,-3,5_1_2_U
12/24/2021 14:59,-3.5,5_1_2_U
12/24/2021 15:29,-4,5_1_2_U
12/24/2021 15:59,-4,5_1_2_U
12/24/2021 16:29,-4.5,5_1_2_U
12/24/2021 16:59,-4.5,5_1_2_U
12/24/2021 17:29,-5,5_1_2_U
12/24/2021 17:59,-5.5,5_1_2_U
12/24/2021 18:29,-6,5_1_2_U
12/24/2021 18:59,-6.5,5_1_2_U
12/24/2021 19:29,-6.5,5_1_2_U
12/24/2021 19:59,-6.5,5_1_2_U
12/24/2021 20:29,-6.5,5_1_2_U
12/24/2021 20:59,-6,5_1_2_U
12/24/2021 21:29,-5.5,5_1_2_U
12/24/2021 21:59,-6,5_1_2_U
12/24/2021 22:29,-6,5_1_2_U
12/24/2021 22:59,-6,5_1_2_U
12/24/2021 23:29,-6,5_1_2_U
12/24/2021 23:59,-5,5_1_2_U
12/25/2021 0:29,-5,5_1_2_U
12/25/2021 0:59,-5,5_1_2_U
12/25/2021 1:29,-5,5_1_2_U
12/25/2021 1:59,-5,5_1_2_U
12/25/2021 2:29,-4.5,5_1_2_U
12/25/2021 2:59,-4.5,5_1_2_U
12/25/2021 3:29,-4.5,5_1_2_U
12/25/2021 3:59,-4,5_1_2_U
12/25/2021 4:29,-4,5_1_2_U
12/25/2021 4:59,-4,5_1_2_U
12/25/2021 5:29,-4,5_1_2_U
12/25/2021 5:59,-4,5_1_2_U
12/25/2021 6:29,-4,5_1_2_U
12/25/2021 6:59,-3.5,5_1_2_U
12/25/2021 7:29,-3,5_1_2_U
12/25/2021 7:59,-2.5,5_1_2_U
12/25/2021 8:29,-2.5,5_1_2_U
12/25/2021 8:59,-2,5_1_2_U
12/25/2021 9:29,-1.5,5_1_2_U
12/25/2021 9:59,-0.9,5_1_2_U
12/25/2021 10:29,-0.9,5_1_2_U
12/25/2021 10:59,-0.4,5_1_2_U
12/25/2021 11:29,-0.4,5_1_2_U
12/25/2021 11:59,0.1,5_1_2_U
12/25/2021 12:29,0.6,5_1_2_U
12/25/2021 12:59,0.1,5_1_2_U
12/25/2021 13:29,-0.4,5_1_2_U
12/25/2021 13:59,-0.4,5_1_2_U
12/25/2021 14:29,-0.9,5_1_2_U
12/25/2021 14:59,-0.9,5_1_2_U
12/25/2021 15:29,-0.9,5_1_2_U
12/25/2021 15:59,-0.9,5_1_2_U
12/25/2021 16:29,-0.9,5_1_2_U
12/25/2021 16:59,-0.9,5_1_2_U
12/25/2021 17:29,-0.9,5_1_2_U
12/25/2021 17:59,-0.9,5_1_2_U
12/25/2021 18:29,-1.5,5_1_2_U
12/25/2021 18:59,-1.5,5_1_2_U
12/25/2021 19:29,-2,5_1_2_U
12/25/2021 19:59,-2,5_1_2_U
12/25/2021 20:29,-2.5,5_1_2_U
12/25/2021 20:59,-2.5,5_1_2_U
12/25/2021 21:29,-3,5_1_2_U
12/25/2021 21:59,-3,5_1_2_U
12/25/2021 22:29,-3.5,5_1_2_U
12/25/2021 22:59,-4,5_1_2_U
12/25/2021 23:29,-4.5,5_1_2_U
12/25/2021 23:59,-4.5,5_1_2_U
12/26/2021 0:29,-4.5,5_1_2_U
12/26/2021 0:59,-5,5_1_2_U
12/26/2021 1:29,-5,5_1_2_U
12/26/2021 1:59,-5,5_1_2_U
12/26/2021 2:29,-5.5,5_1_2_U
12/26/2021 2:59,-5.5,5_1_2_U
12/26/2021 3:29,-5.5,5_1_2_U
12/26/2021 3:59,-5.5,5_1_2_U
12/26/2021 4:29,-5,5_1_2_U
12/26/2021 4:59,-5,5_1_2_U
12/26/2021 5:29,-5,5_1_2_U
12/26/2021 5:59,-5,5_1_2_U
12/26/2021 6:29,-4.5,5_1_2_U
12/26/2021 6:59,-4.5,5_1_2_U
12/26/2021 7:29,-4.5,5_1_2_U
12/26/2021 7:59,-4,5_1_2_U
12/26/2021 8:29,-3,5_1_2_U
12/26/2021 8:59,-3,5_1_2_U
12/26/2021 9:29,-3,5_1_2_U
12/26/2021 9:59,-2.5,5_1_2_U
12/26/2021 10:29,-2.5,5_1_2_U
12/26/2021 10:59,-2.5,5_1_2_U
12/26/2021 11:29,-2,5_1_2_U
12/26/2021 11:59,-2,5_1_2_U
12/26/2021 12:29,-2,5_1_2_U
12/26/2021 12:59,-2,5_1_2_U
12/26/2021 13:29,-2,5_1_2_U
12/26/2021 13:59,-2,5_1_2_U
12/26/2021 14:29,-2,5_1_2_U
12/26/2021 14:59,-2.5,5_1_2_U
12/26/2021 15:29,-2.5,5_1_2_U
12/26/2021 15:59,-2.5,5_1_2_U
12/26/2021 16:29,-2.5,5_1_2_U
12/26/2021 16:59,-2.5,5_1_2_U
12/26/2021 17:29,-2.5,5_1_2_U
12/26/2021 17:59,-3,5_1_2_U
12/26/2021 18:29,-3,5_1_2_U
12/26/2021 18:59,-3,5_1_2_U
12/26/2021 19:29,-3,5_1_2_U
12/26/2021 19:59,-3,5_1_2_U
12/26/2021 20:29,-2.5,5_1_2_U
12/26/2021 20:59,-2.5,5_1_2_U
12/26/2021 21:29,-2.5,5_1_2_U
12/26/2021 21:59,-3,5_1_2_U
12/26/2021 22:29,-3,5_1_2_U
12/26/2021 22:59,-3,5_1_2_U
12/26/2021 23:29,-3.5,5_1_2_U
12/26/2021 23:59,-3.5,5_1_2_U
12/27/2021 0:29,-4,5_1_2_U
12/27/2021 0:59,-4,5_1_2_U
12/27/2021 1:29,-4.5,5_1_2_U
12/27/2021 1:59,-4.5,5_1_2_U
12/27/2021 2:29,-5,5_1_2_U
12/27/2021 2:59,-5,5_1_2_U
12/27/2021 3:29,-5,5_1_2_U
12/27/2021 3:59,-5.5,5_1_2_U
12/27/2021 4:29,-5.5,5_1_2_U
12/27/2021 4:59,-5.5,5_1_2_U
12/27/2021 5:29,-6,5_1_2_U
12/27/2021 5:59,-6,5_1_2_U
12/27/2021 6:29,-6,5_1_2_U
12/27/2021 6:59,-6,5_1_2_U
12/27/2021 7:29,-6,5_1_2_U
12/27/2021 7:59,-5.5,5_1_2_U
12/27/2021 8:29,-5,5_1_2_U
12/27/2021 8:59,-4.5,5_1_2_U
12/27/2021 9:29,-4,5_1_2_U
12/27/2021 9:59,-3.5,5_1_2_U
12/27/2021 10:29,-3.5,5_1_2_U
12/27/2021 10:59,-3,5_1_2_U
12/27/2021 11:29,-3.5,5_1_2_U
12/27/2021 11:59,-3.5,5_1_2_U
12/27/2021 12:29,-3.5,5_1_2_U
12/27/2021 12:59,-3.5,5_1_2_U
12/27/2021 13:29,-4,5_1_2_U
12/27/2021 13:59,-3.5,5_1_2_U
12/27/2021 14:29,-4,5_1_2_U
12/27/2021 14:59,-4.5,5_1_2_U
12/27/2021 15:29,-5,5_1_2_U
12/27/2021 15:59,-5,5_1_2_U
12/27/2021 16:29,-5.5,5_1_2_U
12/27/2021 16:59,-5.5,5_1_2_U
12/27/2021 17:29,-5.5,5_1_2_U
12/27/2021 17:59,-6,5_1_2_U
12/27/2021 18:29,-6,5_1_2_U
12/27/2021 18:59,-6,5_1_2_U
12/27/2021 19:29,-6.5,5_1_2_U
12/27/2021 19:59,-6.5,5_1_2_U
12/27/2021 20:29,-6.5,5_1_2_U
12/27/2021 20:59,-6,5_1_2_U
12/27/2021 21:29,-6,5_1_2_U
12/27/2021 21:59,-6,5_1_2_U
12/27/2021 22:29,-5.5,5_1_2_U
12/27/2021 22:59,-5.5,5_1_2_U
12/27/2021 23:29,-5,5_1_2_U
12/27/2021 23:59,-5,5_1_2_U
12/28/2021 0:29,-4.5,5_1_2_U
12/28/2021 0:59,-4.5,5_1_2_U
12/28/2021 1:29,-4.5,5_1_2_U
12/28/2021 1:59,-4,5_1_2_U
12/28/2021 2:29,-4,5_1_2_U
12/28/2021 2:59,-4,5_1_2_U
12/28/2021 3:29,-3.5,5_1_2_U
12/28/2021 3:59,-3.5,5_1_2_U
12/28/2021 4:29,-3,5_1_2_U
12/28/2021 4:59,-2,5_1_2_U
12/28/2021 5:29,-0.9,5_1_2_U
12/28/2021 5:59,-0.9,5_1_2_U
12/28/2021 6:29,-0.9,5_1_2_U
12/28/2021 6:59,-0.4,5_1_2_U
12/28/2021 7:29,0.1,5_1_2_U
12/28/2021 7:59,0.1,5_1_2_U
12/28/2021 8:29,1.1,5_1_2_U
12/28/2021 8:59,1.1,5_1_2_U
12/28/2021 9:29,1.1,5_1_2_U
12/28/2021 9:59,1.1,5_1_2_U
12/28/2021 10:29,1.6,5_1_2_U
12/28/2021 10:59,1.1,5_1_2_U
12/28/2021 11:29,1.6,5_1_2_U
12/28/2021 11:59,1.1,5_1_2_U
12/28/2021 12:29,0.6,5_1_2_U
12/28/2021 12:59,0.6,5_1_2_U
12/28/2021 13:29,0.6,5_1_2_U
12/28/2021 13:59,0.1,5_1_2_U
12/28/2021 14:29,0.1,5_1_2_U
12/28/2021 14:59,0.1,5_1_2_U
12/28/2021 15:29,-0.4,5_1_2_U
12/28/2021 15:59,-0.4,5_1_2_U
12/28/2021 16:29,-0.4,5_1_2_U
12/28/2021 16:59,-0.4,5_1_2_U
12/28/2021 17:29,-0.9,5_1_2_U
12/28/2021 17:59,-0.4,5_1_2_U
12/28/2021 18:29,-0.4,5_1_2_U
12/28/2021 18:59,-0.4,5_1_2_U
12/28/2021 19:29,-0.4,5_1_2_U
12/28/2021 19:59,-0.9,5_1_2_U
12/28/2021 20:29,-0.9,5_1_2_U
12/28/2021 20:59,-0.9,5_1_2_U
12/28/2021 21:29,-1.5,5_1_2_U
12/28/2021 21:59,-1.5,5_1_2_U
12/28/2021 22:29,-2,5_1_2_U
12/28/2021 22:59,-2,5_1_2_U
12/28/2021 23:29,-2,5_1_2_U
12/28/2021 23:59,-2,5_1_2_U
12/29/2021 0:29,-2,5_1_2_U
12/29/2021 0:59,-2,5_1_2_U
12/29/2021 1:29,-2,5_1_2_U
12/29/2021 1:59,-2,5_1_2_U
12/29/2021 2:29,-2.5,5_1_2_U
12/29/2021 2:59,-2.5,5_1_2_U
12/29/2021 3:29,-2.5,5_1_2_U
12/29/2021 3:59,-2.5,5_1_2_U
12/29/2021 4:29,-2.5,5_1_2_U
12/29/2021 4:59,-2.5,5_1_2_U
12/29/2021 5:29,-2.5,5_1_2_U
12/29/2021 5:59,-2.5,5_1_2_U
12/29/2021 6:29,-3,5_1_2_U
12/29/2021 6:59,-3,5_1_2_U
12/29/2021 7:29,-2.5,5_1_2_U
12/29/2021 7:59,-1.5,5_1_2_U
12/29/2021 8:29,-0.9,5_1_2_U
12/29/2021 8:59,0.1,5_1_2_U
12/29/2021 9:29,1.1,5_1_2_U
12/29/2021 9:59,1.6,5_1_2_U
12/29/2021 10:29,2.1,5_1_2_U
12/29/2021 10:59,2.1,5_1_2_U
12/29/2021 11:29,2.6,5_1_2_U
12/29/2021 11:59,2.1,5_1_2_U
12/29/2021 12:29,2.1,5_1_2_U
12/29/2021 12:59,2.1,5_1_2_U
12/29/2021 13:29,1.1,5_1_2_U
12/29/2021 13:59,1.1,5_1_2_U
12/29/2021 14:29,0.1,5_1_2_U
12/29/2021 14:59,-0.4,5_1_2_U
12/29/2021 15:29,-1.5,5_1_2_U
12/29/2021 15:59,-1.5,5_1_2_U
12/29/2021 16:29,-2,5_1_2_U
12/29/2021 16:59,-2,5_1_2_U
12/29/2021 17:29,-2,5_1_2_U
12/29/2021 17:59,-2,5_1_2_U
12/29/2021 18:29,-2,5_1_2_U
12/29/2021 18:59,-2,5_1_2_U
12/29/2021 19:29,-1.5,5_1_2_U
12/29/2021 19:59,-1.5,5_1_2_U
12/29/2021 20:29,-1.5,5_1_2_U
12/29/2021 20:59,-1.5,5_1_2_U
12/29/2021 21:29,-1.5,5_1_2_U
12/29/2021 21:59,-1.5,5_1_2_U
12/29/2021 22:29,-1.5,5_1_2_U
12/29/2021 22:59,-2,5_1_2_U
12/29/2021 23:29,-1.5,5_1_2_U
12/29/2021 23:59,-1.5,5_1_2_U
12/30/2021 0:29,-1.5,5_1_2_U
12/30/2021 0:59,-1.5,5_1_2_U
12/30/2021 1:29,-1.5,5_1_2_U
12/30/2021 1:59,-0.9,5_1_2_U
12/30/2021 2:29,-0.9,5_1_2_U
12/30/2021 2:59,-0.9,5_1_2_U
12/30/2021 3:29,-0.9,5_1_2_U
12/30/2021 3:59,-0.9,5_1_2_U
12/30/2021 4:29,-0.4,5_1_2_U
12/30/2021 4:59,-0.9,5_1_2_U
12/30/2021 5:29,-0.4,5_1_2_U
12/30/2021 5:59,-0.9,5_1_2_U
12/30/2021 6:29,-0.9,5_1_2_U
12/30/2021 6:59,-0.4,5_1_2_U
12/30/2021 7:29,0.1,5_1_2_U
12/30/2021 7:59,0.6,5_1_2_U
12/30/2021 8:29,1.1,5_1_2_U
12/30/2021 8:59,1.1,5_1_2_U
12/30/2021 9:29,2.1,5_1_2_U
12/30/2021 9:59,2.6,5_1_2_U
12/30/2021 10:29,2.6,5_1_2_U
12/30/2021 10:59,2.6,5_1_2_U
12/30/2021 11:29,3.1,5_1_2_U
12/30/2021 11:59,3.1,5_1_2_U
12/30/2021 12:29,3.6,5_1_2_U
12/30/2021 12:59,3.6,5_1_2_U
12/30/2021 13:29,4.1,5_1_2_U
12/30/2021 13:59,3.6,5_1_2_U
12/30/2021 14:29,3.6,5_1_2_U
12/30/2021 14:59,2.6,5_1_2_U
12/30/2021 15:29,2.1,5_1_2_U
12/30/2021 15:59,1.6,5_1_2_U
12/30/2021 16:29,1.1,5_1_2_U
12/30/2021 16:59,0.6,5_1_2_U
12/30/2021 17:29,0.6,5_1_2_U
12/30/2021 17:59,0.6,5_1_2_U
12/30/2021 18:29,0.6,5_1_2_U
12/30/2021 18:59,0.1,5_1_2_U
12/30/2021 19:29,0.6,5_1_2_U
12/30/2021 19:59,0.1,5_1_2_U
12/30/2021 20:29,0.1,5_1_2_U
12/30/2021 20:59,0.1,5_1_2_U
12/30/2021 21:29,0.1,5_1_2_U
12/30/2021 21:59,0.1,5_1_2_U
12/30/2021 22:29,-0.4,5_1_2_U
12/30/2021 22:59,0.1,5_1_2_U
12/30/2021 23:29,-0.4,5_1_2_U
12/30/2021 23:59,-0.4,5_1_2_U
12/31/2021 0:29,-0.4,5_1_2_U
12/31/2021 0:59,-0.4,5_1_2_U
12/31/2021 1:29,-0.4,5_1_2_U
12/31/2021 1:59,-0.4,5_1_2_U
12/31/2021 2:29,-0.4,5_1_2_U
12/31/2021 2:59,-0.4,5_1_2_U
12/31/2021 3:29,-0.4,5_1_2_U
12/31/2021 3:59,-0.4,5_1_2_U
12/31/2021 4:29,-0.4,5_1_2_U
12/31/2021 4:59,-0.4,5_1_2_U
12/31/2021 5:29,-0.4,5_1_2_U
12/31/2021 5:59,-0.4,5_1_2_U
12/31/2021 6:29,-0.4,5_1_2_U
12/31/2021 6:59,-0.4,5_1_2_U
12/31/2021 7:29,-0.4,5_1_2_U
12/31/2021 7:59,0.1,5_1_2_U
12/31/2021 8:29,0.1,5_1_2_U
12/31/2021 8:59,0.6,5_1_2_U
12/31/2021 9:29,1.1,5_1_2_U
12/31/2021 9:59,1.6,5_1_2_U
12/31/2021 10:29,1.6,5_1_2_U
12/31/2021 10:59,2.6,5_1_2_U
12/31/2021 11:29,2.6,5_1_2_U
12/31/2021 11:59,4.1,5_1_2_U
12/31/2021 12:29,4.1,5_1_2_U
12/31/2021 12:59,3.1,5_1_2_U
12/31/2021 13:29,2.1,5_1_2_U
12/31/2021 13:59,2.1,5_1_2_U
12/31/2021 14:29,1.6,5_1_2_U
12/31/2021 14:59,1.6,5_1_2_U
12/31/2021 15:29,1.6,5_1_2_U
12/31/2021 15:59,1.6,5_1_2_U
12/31/2021 16:29,1.1,5_1_2_U
12/31/2021 16:59,1.6,5_1_2_U
12/31/2021 17:29,1.6,5_1_2_U
12/31/2021 17:59,1.6,5_1_2_U
12/31/2021 18:29,2.1,5_1_2_U
12/31/2021 18:59,2.6,5_1_2_U
12/31/2021 19:29,2.6,5_1_2_U
12/31/2021 19:59,2.1,5_1_2_U
12/31/2021 20:29,2.1,5_1_2_U
12/31/2021 20:59,2.1,5_1_2_U
12/31/2021 21:29,1.6,5_1_2_U
12/31/2021 21:59,1.1,5_1_2_U
12/31/2021 22:29,1.1,5_1_2_U
12/31/2021 22:59,0.1,5_1_2_U
12/31/2021 23:29,-0.4,5_1_2_U
12/31/2021 23:59,0.1,5_1_2_U
1/1/2022 0:29,-0.4,5_1_2_U
1/1/2022 0:59,-0.4,5_1_2_U
1/1/2022 1:29,0.1,5_1_2_U
1/1/2022 1:59,0.1,5_1_2_U
1/1/2022 2:29,0.1,5_1_2_U
1/1/2022 2:59,0.1,5_1_2_U
1/1/2022 3:29,0.1,5_1_2_U
1/1/2022 3:59,-0.4,5_1_2_U
1/1/2022 4:29,0.1,5_1_2_U
1/1/2022 4:59,0.6,5_1_2_U
1/1/2022 5:29,0.6,5_1_2_U
1/1/2022 5:59,1.1,5_1_2_U
1/1/2022 6:29,1.1,5_1_2_U
1/1/2022 6:59,1.1,5_1_2_U
1/1/2022 7:29,1.6,5_1_2_U
1/1/2022 7:59,2.1,5_1_2_U
1/1/2022 8:29,2.6,5_1_2_U
1/1/2022 8:59,3.1,5_1_2_U
1/1/2022 9:29,3.1,5_1_2_U
1/1/2022 9:59,3.1,5_1_2_U
1/1/2022 10:29,3.1,5_1_2_U
1/1/2022 10:59,3.1,5_1_2_U
1/1/2022 11:29,3.6,5_1_2_U
1/1/2022 11:59,4.1,5_1_2_U
1/1/2022 12:29,4.6,5_1_2_U
1/1/2022 12:59,4.6,5_1_2_U
1/1/2022 13:29,4.6,5_1_2_U
1/1/2022 13:59,4.1,5_1_2_U
1/1/2022 14:29,3.6,5_1_2_U
1/1/2022 14:59,3.6,5_1_2_U
1/1/2022 15:29,4.1,5_1_2_U
1/1/2022 15:59,3.6,5_1_2_U
1/1/2022 16:29,3.6,5_1_2_U
1/1/2022 16:59,4.6,5_1_2_U
1/1/2022 17:29,4.1,5_1_2_U
1/1/2022 17:59,3.6,5_1_2_U
1/1/2022 18:29,3.1,5_1_2_U
1/1/2022 18:59,3.1,5_1_2_U
1/1/2022 19:29,2.1,5_1_2_U
1/1/2022 19:59,1.6,5_1_2_U
1/1/2022 20:29,1.6,5_1_2_U
1/1/2022 20:59,1.1,5_1_2_U
1/1/2022 21:29,0.6,5_1_2_U
1/1/2022 21:59,0.6,5_1_2_U
1/1/2022 22:29,0.6,5_1_2_U
1/1/2022 22:59,0.6,5_1_2_U
1/1/2022 23:29,0.1,5_1_2_U
1/1/2022 23:59,0.1,5_1_2_U
1/2/2022 0:29,0.1,5_1_2_U
1/2/2022 0:59,0.1,5_1_2_U
1/2/2022 1:29,-0.4,5_1_2_U
1/2/2022 1:59,-0.9,5_1_2_U
1/2/2022 2:29,-0.9,5_1_2_U
1/2/2022 2:59,-1.5,5_1_2_U
1/2/2022 3:29,-2,5_1_2_U
1/2/2022 3:59,-2,5_1_2_U
1/2/2022 4:29,-2.5,5_1_2_U
1/2/2022 4:59,-2.5,5_1_2_U
1/2/2022 5:29,-3,5_1_2_U
1/2/2022 5:59,-3.5,5_1_2_U
1/2/2022 6:29,-3,5_1_2_U
1/2/2022 6:59,-3.5,5_1_2_U
1/2/2022 7:29,-4,5_1_2_U
1/2/2022 7:59,-4,5_1_2_U
1/2/2022 8:29,-5,5_1_2_U
1/2/2022 8:59,-5,5_1_2_U
1/2/2022 9:29,-5,5_1_2_U
1/2/2022 9:59,-4.5,5_1_2_U
1/2/2022 10:29,-5,5_1_2_U
1/2/2022 10:59,-5,5_1_2_U
1/2/2022 11:29,-4,5_1_2_U
1/2/2022 11:59,-3,5_1_2_U
1/2/2022 12:29,-3,5_1_2_U
1/2/2022 12:59,-4,5_1_2_U
1/2/2022 13:29,-4.5,5_1_2_U
1/2/2022 13:59,-6,5_1_2_U
1/2/2022 14:29,-6.5,5_1_2_U
1/2/2022 14:59,-7,5_1_2_U
1/2/2022 15:29,-6,5_1_2_U
1/2/2022 15:59,-6.5,5_1_2_U
1/2/2022 16:29,-6.5,5_1_2_U
1/2/2022 16:59,-6.5,5_1_2_U
1/2/2022 17:29,-6.5,5_1_2_U
1/2/2022 17:59,-6.5,5_1_2_U
1/2/2022 18:29,-7,5_1_2_U
1/2/2022 18:59,-7.5,5_1_2_U
1/2/2022 19:29,-8,5_1_2_U
1/2/2022 19:59,-8.5,5_1_2_U
1/2/2022 20:29,-9,5_1_2_U
1/2/2022 20:59,-9.5,5_1_2_U
1/2/2022 21:29,-9.5,5_1_2_U
1/2/2022 21:59,-10,5_1_2_U
1/2/2022 22:29,-10.5,5_1_2_U
1/2/2022 22:59,-10.5,5_1_2_U
1/2/2022 23:29,-11,5_1_2_U
1/2/2022 23:59,-11.5,5_1_2_U
1/3/2022 0:29,-12.6,5_1_2_U
1/3/2022 0:59,-12.6,5_1_2_U
1/3/2022 1:29,-13.1,5_1_2_U
1/3/2022 1:59,-13.6,5_1_2_U
1/3/2022 2:29,-14.1,5_1_2_U
1/3/2022 2:59,-14.1,5_1_2_U
1/3/2022 3:29,-14.1,5_1_2_U
1/3/2022 3:59,-14.6,5_1_2_U
1/3/2022 4:29,-15.1,5_1_2_U
1/3/2022 4:59,-15.1,5_1_2_U
1/3/2022 5:29,-15.1,5_1_2_U
1/3/2022 5:59,-15.6,5_1_2_U
1/3/2022 6:29,-15.6,5_1_2_U
1/3/2022 6:59,-15.6,5_1_2_U
1/3/2022 7:29,-15.6,5_1_2_U
1/3/2022 7:59,-15.6,5_1_2_U
1/3/2022 8:29,-15.1,5_1_2_U
1/3/2022 8:59,-13.1,5_1_2_U
1/3/2022 9:29,-12.6,5_1_2_U
1/3/2022 9:59,-11,5_1_2_U
1/3/2022 10:29,-10.5,5_1_2_U
1/3/2022 10:59,-11,5_1_2_U
1/3/2022 11:29,-10.5,5_1_2_U
1/3/2022 11:59,-9.5,5_1_2_U
1/3/2022 12:29,-8.5,5_1_2_U
1/3/2022 12:59,-9.5,5_1_2_U
1/3/2022 13:29,-10,5_1_2_U
1/3/2022 13:59,-10.5,5_1_2_U
1/3/2022 14:29,-11,5_1_2_U
1/3/2022 14:59,-12.1,5_1_2_U
1/3/2022 15:29,-13.1,5_1_2_U
1/3/2022 15:59,-13.6,5_1_2_U
1/3/2022 16:29,-14.1,5_1_2_U
1/3/2022 16:59,-14.6,5_1_2_U
1/3/2022 17:29,-15.1,5_1_2_U
1/3/2022 17:59,-15.1,5_1_2_U
1/3/2022 18:29,-16.1,5_1_2_U
1/3/2022 18:59,-16.6,5_1_2_U
1/3/2022 19:29,-16.6,5_1_2_U
1/3/2022 19:59,-17.1,5_1_2_U
1/3/2022 20:29,-17.6,5_1_2_U
1/3/2022 20:59,-17.6,5_1_2_U
1/3/2022 21:29,-17.6,5_1_2_U
1/3/2022 21:59,-18.1,5_1_2_U
1/3/2022 22:29,-18.1,5_1_2_U
1/3/2022 22:59,-18.1,5_1_2_U
1/3/2022 23:29,-18.1,5_1_2_U
1/3/2022 23:59,-18.1,5_1_2_U
1/4/2022 0:29,-18.1,5_1_2_U
1/4/2022 0:59,-18.6,5_1_2_U
1/4/2022 1:29,-18.1,5_1_2_U
1/4/2022 1:59,-18.1,5_1_2_U
1/4/2022 2:29,-18.6,5_1_2_U
1/4/2022 2:59,-18.1,5_1_2_U
1/4/2022 3:29,-18.1,5_1_2_U
1/4/2022 3:59,-18.1,5_1_2_U
1/4/2022 4:29,-17.6,5_1_2_U
1/4/2022 4:59,-17.1,5_1_2_U
1/4/2022 5:29,-17.1,5_1_2_U
1/4/2022 5:59,-16.6,5_1_2_U
1/4/2022 6:29,-17.1,5_1_2_U
1/4/2022 6:59,-17.6,5_1_2_U
1/4/2022 7:29,-17.1,5_1_2_U
1/4/2022 7:59,-16.6,5_1_2_U
1/4/2022 8:29,-14.1,5_1_2_U
1/4/2022 8:59,-12.6,5_1_2_U
1/4/2022 9:29,-11,5_1_2_U
1/4/2022 9:59,-9.5,5_1_2_U
1/4/2022 10:29,-7,5_1_2_U
1/4/2022 10:59,-6,5_1_2_U
1/4/2022 11:29,-5,5_1_2_U
1/4/2022 11:59,-4,5_1_2_U
1/4/2022 12:29,-4,5_1_2_U
1/4/2022 12:59,-4.5,5_1_2_U
1/4/2022 13:29,-4.5,5_1_2_U
1/4/2022 13:59,-5,5_1_2_U
1/4/2022 14:29,-5,5_1_2_U
1/4/2022 14:59,-5,5_1_2_U
1/4/2022 15:29,-5.5,5_1_2_U
1/4/2022 15:59,-5.5,5_1_2_U
1/4/2022 16:29,-5.5,5_1_2_U
1/4/2022 16:59,-6,5_1_2_U
1/4/2022 17:29,-6,5_1_2_U
1/4/2022 17:59,-6.5,5_1_2_U
1/4/2022 18:29,-6,5_1_2_U
1/4/2022 18:59,-6,5_1_2_U
1/4/2022 19:29,-5.5,5_1_2_U
1/4/2022 19:59,-5.5,5_1_2_U
1/4/2022 20:29,-5.5,5_1_2_U
1/4/2022 20:59,-5,5_1_2_U
1/4/2022 21:29,-5.5,5_1_2_U
1/4/2022 21:59,-5,5_1_2_U
1/4/2022 22:29,-4.5,5_1_2_U
1/4/2022 22:59,-5,5_1_2_U
1/4/2022 23:29,-5,5_1_2_U
1/4/2022 23:59,-4,5_1_2_U
1/5/2022 0:29,-4,5_1_2_U
1/5/2022 0:59,-3.5,5_1_2_U
1/5/2022 1:29,-4,5_1_2_U
1/5/2022 1:59,-4,5_1_2_U
1/5/2022 2:29,-4,5_1_2_U
1/5/2022 2:59,-4.5,5_1_2_U
1/5/2022 3:29,-5,5_1_2_U
1/5/2022 3:59,-5,5_1_2_U
1/5/2022 4:29,-5,5_1_2_U
1/5/2022 4:59,-4.5,5_1_2_U
1/5/2022 5:29,-3.5,5_1_2_U
1/5/2022 5:59,-3.5,5_1_2_U
1/5/2022 6:29,-3.5,5_1_2_U
1/5/2022 6:59,-3,5_1_2_U
1/5/2022 7:29,-2.5,5_1_2_U
1/5/2022 7:59,-2,5_1_2_U
1/5/2022 8:29,-1.5,5_1_2_U
1/5/2022 8:59,-0.4,5_1_2_U
1/5/2022 9:29,1.1,5_1_2_U
1/5/2022 9:59,1.6,5_1_2_U
1/5/2022 10:29,2.1,5_1_2_U
1/5/2022 10:59,2.1,5_1_2_U
1/5/2022 11:29,2.1,5_1_2_U
1/5/2022 11:59,3.1,5_1_2_U
1/5/2022 12:29,3.1,5_1_2_U
1/5/2022 12:59,3.1,5_1_2_U
1/5/2022 13:29,3.1,5_1_2_U
1/5/2022 13:59,3.1,5_1_2_U
1/5/2022 14:29,2.6,5_1_2_U
1/5/2022 14:59,2.1,5_1_2_U
1/5/2022 15:29,1.6,5_1_2_U
1/5/2022 15:59,1.6,5_1_2_U
1/5/2022 16:29,2.1,5_1_2_U
1/5/2022 16:59,2.1,5_1_2_U
1/5/2022 17:29,1.6,5_1_2_U
